counts_code,scenario_type,total_tasks,n1,n2,n3,n4,p1,p2,p3,p4,r,lambda,lambda_label,gamma,activation_cost_K,speed_preference,eta_T_percent,eta_E_percent,mean_score,std_score,risk_penalty,activation_cost_factor_phi,activation_penalty,final_integrated_score,final_recommendation,selected_mode,recommended_speed_multiplier,opt_speed_2arm,opt_speed_3arm,opt_obj_2arm,opt_obj_3arm,speed_objective_gain_3arm_vs_2arm_percent,sample_count,robust_data_source,model_note
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,3,3,1.5,10,balanced,27.5,4.94,12.68,1.43,2.15,1.1259,11.26,-0.72,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,3,3,1.5,12,balanced,27.5,4.94,12.68,1.43,2.15,1.1259,13.51,-2.98,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,3,3,1.5,15,balanced,27.5,4.94,12.68,1.43,2.15,1.1259,16.89,-6.35,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,3,3,1.5,20,balanced,27.5,4.94,12.68,1.43,2.15,1.1259,22.52,-11.98,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,3,3,1.5,25,balanced,27.5,4.94,12.68,1.43,2.15,1.1259,28.15,-17.61,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,3,3,2,0,balanced,27.5,4.94,12.68,1.43,2.86,1.1259,0.0,9.82,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,3,3,2,2,balanced,27.5,4.94,12.68,1.43,2.86,1.1259,2.25,7.57,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,3,3,2,4,balanced,27.5,4.94,12.68,1.43,2.86,1.1259,4.5,5.32,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,3,3,2,6,balanced,27.5,4.94,12.68,1.43,2.86,1.1259,6.76,3.06,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,3,3,2,8,balanced,27.5,4.94,12.68,1.43,2.86,1.1259,9.01,0.81,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,3,3,2,10,balanced,27.5,4.94,12.68,1.43,2.86,1.1259,11.26,-1.44,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,3,3,2,12,balanced,27.5,4.94,12.68,1.43,2.86,1.1259,13.51,-3.69,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,3,3,2,15,balanced,27.5,4.94,12.68,1.43,2.86,1.1259,16.89,-7.07,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,3,3,2,20,balanced,27.5,4.94,12.68,1.43,2.86,1.1259,22.52,-12.7,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,3,3,2,25,balanced,27.5,4.94,12.68,1.43,2.86,1.1259,28.15,-18.33,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0,0,balanced,27.5,4.94,7.73,1.36,0.0,1.1259,0.0,7.73,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0,2,balanced,27.5,4.94,7.73,1.36,0.0,1.1259,2.25,5.48,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0,4,balanced,27.5,4.94,7.73,1.36,0.0,1.1259,4.5,3.23,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0,6,balanced,27.5,4.94,7.73,1.36,0.0,1.1259,6.76,0.97,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0,8,balanced,27.5,4.94,7.73,1.36,0.0,1.1259,9.01,-1.28,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0,10,balanced,27.5,4.94,7.73,1.36,0.0,1.1259,11.26,-3.53,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0,12,balanced,27.5,4.94,7.73,1.36,0.0,1.1259,13.51,-5.78,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0,15,balanced,27.5,4.94,7.73,1.36,0.0,1.1259,16.89,-9.16,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0,20,balanced,27.5,4.94,7.73,1.36,0.0,1.1259,22.52,-14.79,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0,25,balanced,27.5,4.94,7.73,1.36,0.0,1.1259,28.15,-20.42,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0.5,0,balanced,27.5,4.94,7.73,1.36,0.68,1.1259,0.0,7.05,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0.5,2,balanced,27.5,4.94,7.73,1.36,0.68,1.1259,2.25,4.8,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0.5,4,balanced,27.5,4.94,7.73,1.36,0.68,1.1259,4.5,2.55,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0.5,6,balanced,27.5,4.94,7.73,1.36,0.68,1.1259,6.76,0.29,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0.5,8,balanced,27.5,4.94,7.73,1.36,0.68,1.1259,9.01,-1.96,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0.5,10,balanced,27.5,4.94,7.73,1.36,0.68,1.1259,11.26,-4.21,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0.5,12,balanced,27.5,4.94,7.73,1.36,0.68,1.1259,13.51,-6.46,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0.5,15,balanced,27.5,4.94,7.73,1.36,0.68,1.1259,16.89,-9.84,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0.5,20,balanced,27.5,4.94,7.73,1.36,0.68,1.1259,22.52,-15.47,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,0.5,25,balanced,27.5,4.94,7.73,1.36,0.68,1.1259,28.15,-21.1,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1,0,balanced,27.5,4.94,7.73,1.36,1.36,1.1259,0.0,6.37,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1,2,balanced,27.5,4.94,7.73,1.36,1.36,1.1259,2.25,4.12,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1,4,balanced,27.5,4.94,7.73,1.36,1.36,1.1259,4.5,1.87,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1,6,balanced,27.5,4.94,7.73,1.36,1.36,1.1259,6.76,-0.39,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1,8,balanced,27.5,4.94,7.73,1.36,1.36,1.1259,9.01,-2.64,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1,10,balanced,27.5,4.94,7.73,1.36,1.36,1.1259,11.26,-4.89,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1,12,balanced,27.5,4.94,7.73,1.36,1.36,1.1259,13.51,-7.14,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1,15,balanced,27.5,4.94,7.73,1.36,1.36,1.1259,16.89,-10.52,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1,20,balanced,27.5,4.94,7.73,1.36,1.36,1.1259,22.52,-16.15,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1,25,balanced,27.5,4.94,7.73,1.36,1.36,1.1259,28.15,-21.78,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1.5,0,balanced,27.5,4.94,7.73,1.36,2.04,1.1259,0.0,5.69,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1.5,2,balanced,27.5,4.94,7.73,1.36,2.04,1.1259,2.25,3.44,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1.5,4,balanced,27.5,4.94,7.73,1.36,2.04,1.1259,4.5,1.19,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1.5,6,balanced,27.5,4.94,7.73,1.36,2.04,1.1259,6.76,-1.07,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1.5,8,balanced,27.5,4.94,7.73,1.36,2.04,1.1259,9.01,-3.32,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1.5,10,balanced,27.5,4.94,7.73,1.36,2.04,1.1259,11.26,-5.57,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1.5,12,balanced,27.5,4.94,7.73,1.36,2.04,1.1259,13.51,-7.82,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1.5,15,balanced,27.5,4.94,7.73,1.36,2.04,1.1259,16.89,-11.2,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1.5,20,balanced,27.5,4.94,7.73,1.36,2.04,1.1259,22.52,-16.83,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,1.5,25,balanced,27.5,4.94,7.73,1.36,2.04,1.1259,28.15,-22.46,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,2,0,balanced,27.5,4.94,7.73,1.36,2.72,1.1259,0.0,5.01,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,2,2,balanced,27.5,4.94,7.73,1.36,2.72,1.1259,2.25,2.76,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,2,4,balanced,27.5,4.94,7.73,1.36,2.72,1.1259,4.5,0.51,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,2,6,balanced,27.5,4.94,7.73,1.36,2.72,1.1259,6.76,-1.75,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,2,8,balanced,27.5,4.94,7.73,1.36,2.72,1.1259,9.01,-4.0,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,2,10,balanced,27.5,4.94,7.73,1.36,2.72,1.1259,11.26,-6.25,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,2,12,balanced,27.5,4.94,7.73,1.36,2.72,1.1259,13.51,-8.5,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,2,15,balanced,27.5,4.94,7.73,1.36,2.72,1.1259,16.89,-11.88,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,2,20,balanced,27.5,4.94,7.73,1.36,2.72,1.1259,22.52,-17.51,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,4,4,2,25,balanced,27.5,4.94,7.73,1.36,2.72,1.1259,28.15,-23.14,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,5,5,0,0,balanced,27.5,4.94,2.79,1.3,0.0,1.1259,0.0,2.79,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,5,5,0,2,balanced,27.5,4.94,2.79,1.3,0.0,1.1259,2.25,0.54,recommend_3arm,3arm,0.79,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,5,5,0,4,balanced,27.5,4.94,2.79,1.3,0.0,1.1259,4.5,-1.71,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,5,5,0,6,balanced,27.5,4.94,2.79,1.3,0.0,1.1259,6.76,-3.97,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,5,5,0,8,balanced,27.5,4.94,2.79,1.3,0.0,1.1259,9.01,-6.22,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,5,5,0,10,balanced,27.5,4.94,2.79,1.3,0.0,1.1259,11.26,-8.47,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,5,5,0,12,balanced,27.5,4.94,2.79,1.3,0.0,1.1259,13.51,-10.72,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,5,5,0,15,balanced,27.5,4.94,2.79,1.3,0.0,1.1259,16.89,-14.1,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
2211,single_arm_dominant,6,2,2,1,1,0.3333,0.3333,0.1667,0.1667,0.75,5,5,0,20,balanced,27.5,4.94,2.79,1.3,0.0,1.1259,22.52,-19.73,recommend_2arm,2arm,0.89,0.89,0.79,0.989,0.8452,14.54,3,robust_mode_selection_result.csv,"S_final=mean(S_lambda)-gamma*std(S_lambda)-K*Phi(p,r)"
