sensitivity_case,counts_code,n1,n2,n3,n4,total_tasks,scenario_type,seed_count,method,deadline_ratio,deadline_value,lambda_single,lambda_dual,rho_single,rho_dual,speed_min,speed_max,mean_cmax_2B_original,mean_energy_2B_original,feasible_2B,opt_speed_single_2B,opt_speed_dual_2B,opt_energy_2B,opt_cmax_2B,active_constraints_2B,kkt_pass_2B,infeasible_reason_2B,mean_cmax_3B_original,mean_energy_3B_original,feasible_3B,opt_speed_single_3B,opt_speed_dual_3B,opt_energy_3B,opt_cmax_3B,active_constraints_3B,kkt_pass_3B,infeasible_reason_3B,energy_advantage_2B_minus_3B,recommended_mode,recommendation,recommendation_reason
high_fast_penalty,1211,1,2,1,1,5,single_arm_dominant,3,optimized,0.95,2052.316667,0.35,0.45,0.5,0.6,0.6,1.8,2160.333333,8401.0,1,1.03693,1.077097,8530.741199,2052.316602,deadline,1,,1387.0,8807.666667,1,0.813552,0.88015,8604.716941,1653.269386,none,1,,-73.975741,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1211,1,2,1,1,5,single_arm_dominant,3,optimized,1.0,2160.333333,0.35,0.45,0.5,0.6,0.6,1.8,2160.333333,8401.0,1,0.982441,1.027548,8396.904848,2160.333237,deadline,1,,1387.0,8807.666667,1,0.813552,0.88015,8604.716941,1653.269503,none,1,,-207.812093,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1211,1,2,1,1,5,single_arm_dominant,3,optimized,1.05,2268.35,0.35,0.45,0.5,0.6,0.6,1.8,2160.333333,8401.0,1,0.932786,0.983368,8304.300582,2268.34985,deadline,1,,1387.0,8807.666667,1,0.813552,0.88015,8604.716941,1653.269571,none,1,,-300.416358,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1211,1,2,1,1,5,single_arm_dominant,3,optimized,1.1,2376.366667,0.35,0.45,0.5,0.6,0.6,1.8,2160.333333,8401.0,1,0.887496,0.943529,8245.565564,2376.366415,deadline,1,,1387.0,8807.666667,1,0.813552,0.88015,8604.716941,1653.269614,none,1,,-359.151377,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1211,1,2,1,1,5,single_arm_dominant,3,optimized,1.15,2484.383333,0.35,0.45,0.5,0.6,0.6,1.8,2160.333333,8401.0,1,0.845918,0.907625,8214.898725,2484.38274,deadline,1,,1387.0,8807.666667,1,0.813552,0.88015,8604.716941,1653.269662,none,1,,-389.818216,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1211,1,2,1,1,5,single_arm_dominant,3,optimized,1.2,2592.4,0.35,0.45,0.5,0.6,0.6,1.8,2160.333333,8401.0,1,0.813552,0.88015,8207.420848,2575.062194,none,1,,1387.0,8807.666667,1,0.813552,0.880149,8604.716941,1653.269682,none,1,,-397.296093,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1211,1,2,1,1,5,single_arm_dominant,3,optimized,1.25,2700.416667,0.35,0.45,0.5,0.6,0.6,1.8,2160.333333,8401.0,1,0.813552,0.88015,8207.420848,2575.063709,none,1,,1387.0,8807.666667,1,0.813552,0.880149,8604.716941,1653.269716,none,1,,-397.296093,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1211,1,2,1,1,5,single_arm_dominant,3,optimized,1.3,2808.433333,0.35,0.45,0.5,0.6,0.6,1.8,2160.333333,8401.0,1,0.813551,0.880149,8207.420848,2575.064835,none,1,,1387.0,8807.666667,1,0.813552,0.880149,8604.716941,1653.269727,none,1,,-397.296093,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1211,1,2,1,1,5,single_arm_dominant,3,optimized,1.35,2916.45,0.35,0.45,0.5,0.6,0.6,1.8,2160.333333,8401.0,1,0.813551,0.880149,8207.420848,2575.064876,none,1,,1387.0,8807.666667,1,0.813552,0.880149,8604.716941,1653.269745,none,1,,-397.296093,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1211,1,2,1,1,5,single_arm_dominant,3,optimized,1.4,3024.466667,0.35,0.45,0.5,0.6,0.6,1.8,2160.333333,8401.0,1,0.813552,0.88015,8207.420848,2575.063047,none,1,,1387.0,8807.666667,1,0.813552,0.880149,8604.716941,1653.269735,none,1,,-397.296093,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1211,1,2,1,1,5,single_arm_dominant,3,optimized,1.5,3240.5,0.35,0.45,0.5,0.6,0.6,1.8,2160.333333,8401.0,1,0.813552,0.88015,8207.420848,2575.063387,none,1,,1387.0,8807.666667,1,0.813552,0.880149,8604.716941,1653.269772,none,1,,-397.296093,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1212,1,2,1,2,6,mixed_balanced,3,optimized,0.7,1882.533333,0.35,0.45,0.5,0.6,0.6,1.8,2689.333333,12514.666667,1,1.419978,1.43727,15277.789179,1882.533318,deadline,1,,1667.333333,12997.0,1,0.856625,0.916788,12738.856644,1882.533119,deadline,1,,2538.932535,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_fast_penalty,1212,1,2,1,2,6,mixed_balanced,3,optimized,0.75,2017.0,0.35,0.45,0.5,0.6,0.6,1.8,2689.333333,12514.666667,1,1.32263,1.344212,14449.497998,2016.999982,deadline,1,,1667.333333,12997.0,1,0.813552,0.88015,12719.088711,1971.912007,none,1,,1730.409288,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_fast_penalty,1212,1,2,1,2,6,mixed_balanced,3,optimized,0.8,2151.466667,0.35,0.45,0.5,0.6,0.6,1.8,2689.333333,12514.666667,1,1.237151,1.263119,13816.818992,2151.466646,deadline,1,,1667.333333,12997.0,1,0.813552,0.88015,12719.088711,1971.911844,none,1,,1097.730281,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_fast_penalty,1212,1,2,1,2,6,mixed_balanced,3,optimized,0.85,2285.933333,0.35,0.45,0.5,0.6,0.6,1.8,2689.333333,12514.666667,1,1.161359,1.191981,13335.060376,2285.933304,deadline,1,,1667.333333,12997.0,1,0.813552,0.880149,12719.088711,1971.912345,none,1,,615.971666,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_fast_penalty,1212,1,2,1,2,6,mixed_balanced,3,optimized,0.9,2420.4,0.35,0.45,0.5,0.6,0.6,1.8,2689.333333,12514.666667,1,1.093668,1.129119,12971.582948,2420.399961,deadline,1,,1667.333333,12997.0,1,0.813552,0.880149,12719.088711,1971.912569,none,1,,252.494238,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_fast_penalty,1212,1,2,1,2,6,mixed_balanced,3,optimized,0.95,2554.866667,0.35,0.45,0.5,0.6,0.6,1.8,2689.333333,12514.666667,1,1.032762,1.073281,12702.097644,2554.866614,deadline,1,,1667.333333,12997.0,1,0.813552,0.880149,12719.088711,1971.912659,none,1,,-16.991067,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1212,1,2,1,2,6,mixed_balanced,3,optimized,1.0,2689.333333,0.35,0.45,0.5,0.6,0.6,1.8,2689.333333,12514.666667,1,0.977671,1.023373,12508.225485,2689.333253,deadline,1,,1667.333333,12997.0,1,0.813552,0.880149,12719.088711,1971.91272,none,1,,-210.863226,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1212,1,2,1,2,6,mixed_balanced,3,optimized,1.05,2823.8,0.35,0.45,0.5,0.6,0.6,1.8,2689.333333,12514.666667,1,0.927539,0.97859,12375.850374,2823.799872,deadline,1,,1667.333333,12997.0,1,0.813551,0.880149,12719.088711,1971.913374,none,1,,-343.238336,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1212,1,2,1,2,6,mixed_balanced,3,optimized,1.1,2958.266667,0.35,0.45,0.5,0.6,0.6,1.8,2689.333333,12514.666667,1,0.881585,0.938368,12293.983577,2958.266442,deadline,1,,1667.333333,12997.0,1,0.813551,0.880149,12719.088711,1971.913365,none,1,,-425.105134,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1212,1,2,1,2,6,mixed_balanced,3,optimized,1.15,3092.733333,0.35,0.45,0.5,0.6,0.6,1.8,2689.333333,12514.666667,1,0.83937,0.902015,12253.966318,3092.732699,deadline,1,,1667.333333,12997.0,1,0.813551,0.880149,12719.088711,1971.913356,none,1,,-465.122393,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1212,1,2,1,2,6,mixed_balanced,3,optimized,1.2,3227.2,0.35,0.45,0.5,0.6,0.6,1.8,2689.333333,12514.666667,1,0.813552,0.880149,12247.068979,3180.606213,none,1,,1667.333333,12997.0,1,0.813551,0.880149,12719.088711,1971.913387,none,1,,-472.019732,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1212,1,2,1,2,6,mixed_balanced,3,optimized,1.25,3361.666667,0.35,0.45,0.5,0.6,0.6,1.8,2689.333333,12514.666667,1,0.813552,0.880149,12247.068979,3180.606297,none,1,,1667.333333,12997.0,1,0.813551,0.880149,12719.088711,1971.913374,none,1,,-472.019732,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1212,1,2,1,2,6,mixed_balanced,3,optimized,1.3,3496.133333,0.35,0.45,0.5,0.6,0.6,1.8,2689.333333,12514.666667,1,0.813552,0.88015,12247.068979,3180.604755,none,1,,1667.333333,12997.0,1,0.813551,0.880149,12719.088711,1971.913393,none,1,,-472.019732,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1212,1,2,1,2,6,mixed_balanced,3,optimized,1.35,3630.6,0.35,0.45,0.5,0.6,0.6,1.8,2689.333333,12514.666667,1,0.813552,0.880149,12247.068979,3180.605271,none,1,,1667.333333,12997.0,1,0.813551,0.880149,12719.088711,1971.913397,none,1,,-472.019732,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1212,1,2,1,2,6,mixed_balanced,3,optimized,1.4,3765.066667,0.35,0.45,0.5,0.6,0.6,1.8,2689.333333,12514.666667,1,0.813552,0.880149,12247.068979,3180.605656,none,1,,1667.333333,12997.0,1,0.813551,0.880149,12719.088711,1971.913407,none,1,,-472.019732,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1212,1,2,1,2,6,mixed_balanced,3,optimized,1.5,4034.0,0.35,0.45,0.5,0.6,0.6,1.8,2689.333333,12514.666667,1,0.813552,0.880149,12247.068979,3180.605933,none,1,,1667.333333,12997.0,1,0.813551,0.880149,12719.088711,1971.913416,none,1,,-472.019732,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1221,1,2,2,1,6,mixed_balanced,3,optimized,0.7,1959.766667,0.35,0.45,0.5,0.6,0.6,1.8,2799.666667,11139.666667,1,1.419841,1.43741,13599.201562,1959.76665,deadline,1,,1842.0,11610.333333,1,0.914303,0.966988,11456.051101,1959.766563,deadline,1,,2143.150461,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_fast_penalty,1221,1,2,2,1,6,mixed_balanced,3,optimized,0.75,2099.75,0.35,0.45,0.5,0.6,0.6,1.8,2799.666667,11139.666667,1,1.322513,1.344332,12861.915816,2099.749979,deadline,1,,1842.0,11610.333333,1,0.847598,0.909046,11373.155555,2099.749657,deadline,1,,1488.760262,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_fast_penalty,1221,1,2,2,1,6,mixed_balanced,3,optimized,0.8,2239.733333,0.35,0.45,0.5,0.6,0.6,1.8,2799.666667,11139.666667,1,1.237049,1.263225,12298.749968,2239.733309,deadline,1,,1842.0,11610.333333,1,0.813552,0.88015,11362.072757,2178.485852,none,1,,936.677211,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_fast_penalty,1221,1,2,2,1,6,mixed_balanced,3,optimized,0.85,2379.716667,0.35,0.45,0.5,0.6,0.6,1.8,2799.666667,11139.666667,1,1.161293,1.19205,11869.922795,2379.716629,deadline,1,,1842.0,11610.333333,1,0.813551,0.880149,11362.072757,2178.487314,none,1,,507.850037,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_fast_penalty,1221,1,2,2,1,6,mixed_balanced,3,optimized,0.9,2519.7,0.35,0.45,0.5,0.6,0.6,1.8,2799.666667,11139.666667,1,1.09368,1.129107,11546.381102,2519.699945,deadline,1,,1842.0,11610.333333,1,0.813552,0.880149,11362.072757,2178.485959,none,1,,184.308344,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_fast_penalty,1221,1,2,2,1,6,mixed_balanced,3,optimized,0.95,2659.683333,0.35,0.45,0.5,0.6,0.6,1.8,2799.666667,11139.666667,1,1.032777,1.073265,11306.50442,2659.683266,deadline,1,,1842.0,11610.333333,1,0.813552,0.880149,11362.072757,2178.486231,none,1,,-55.568337,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1221,1,2,2,1,6,mixed_balanced,3,optimized,1.0,2799.666667,0.35,0.45,0.5,0.6,0.6,1.8,2799.666667,11139.666667,1,0.977674,1.023369,11133.933195,2799.666574,deadline,1,,1842.0,11610.333333,1,0.813552,0.880149,11362.072757,2178.486332,none,1,,-228.139563,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1221,1,2,2,1,6,mixed_balanced,3,optimized,1.05,2939.65,0.35,0.45,0.5,0.6,0.6,1.8,2799.666667,11139.666667,1,0.927516,0.978616,11016.102257,2939.649856,deadline,1,,1842.0,11610.333333,1,0.813552,0.880149,11362.072757,2178.486423,none,1,,-345.970501,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1221,1,2,2,1,6,mixed_balanced,3,optimized,1.1,3079.633333,0.35,0.45,0.5,0.6,0.6,1.8,2799.666667,11139.666667,1,0.881587,0.938366,10943.230281,3079.633064,deadline,1,,1842.0,11610.333333,1,0.813552,0.880149,11362.072757,2178.486483,none,1,,-418.842477,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1221,1,2,2,1,6,mixed_balanced,3,optimized,1.15,3219.616667,0.35,0.45,0.5,0.6,0.6,1.8,2799.666667,11139.666667,1,0.839368,0.902017,10907.609756,3219.615945,deadline,1,,1842.0,11610.333333,1,0.813552,0.880149,11362.072757,2178.486518,none,1,,-454.463001,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1221,1,2,2,1,6,mixed_balanced,3,optimized,1.2,3359.6,0.35,0.45,0.5,0.6,0.6,1.8,2799.666667,11139.666667,1,0.813552,0.880149,10901.470227,3311.094459,none,1,,1842.0,11610.333333,1,0.813552,0.880149,11362.072757,2178.486557,none,1,,-460.60253,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1221,1,2,2,1,6,mixed_balanced,3,optimized,1.25,3499.583333,0.35,0.45,0.5,0.6,0.6,1.8,2799.666667,11139.666667,1,0.813552,0.880149,10901.470227,3311.094549,none,1,,1842.0,11610.333333,1,0.813552,0.880149,11362.072757,2178.486596,none,1,,-460.60253,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1221,1,2,2,1,6,mixed_balanced,3,optimized,1.3,3639.566667,0.35,0.45,0.5,0.6,0.6,1.8,2799.666667,11139.666667,1,0.813551,0.880149,10901.470227,3311.095689,none,1,,1842.0,11610.333333,1,0.813552,0.880149,11362.072757,2178.486601,none,1,,-460.60253,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1221,1,2,2,1,6,mixed_balanced,3,optimized,1.35,3779.55,0.35,0.45,0.5,0.6,0.6,1.8,2799.666667,11139.666667,1,0.813552,0.88015,10901.470227,3311.093418,none,1,,1842.0,11610.333333,1,0.813551,0.880149,11362.072757,2178.487268,none,1,,-460.60253,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1221,1,2,2,1,6,mixed_balanced,3,optimized,1.4,3919.533333,0.35,0.45,0.5,0.6,0.6,1.8,2799.666667,11139.666667,1,0.813552,0.880149,10901.470227,3311.093743,none,1,,1842.0,11610.333333,1,0.813551,0.880149,11362.072757,2178.487242,none,1,,-460.60253,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1221,1,2,2,1,6,mixed_balanced,3,optimized,1.5,4199.5,0.35,0.45,0.5,0.6,0.6,1.8,2799.666667,11139.666667,1,0.813552,0.880149,10901.470227,3311.094114,none,1,,1842.0,11610.333333,1,0.813551,0.880149,11362.072757,2178.487252,none,1,,-460.60253,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,0.7,2310.466667,0.35,0.45,0.5,0.6,0.6,1.8,3300.666667,15014.333333,1,1.420099,1.434992,18302.814396,2310.466656,deadline,1,,2285.0,15531.333333,1,0.962557,1.009765,15481.846318,2310.466606,deadline,1,,2820.968078,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_fast_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,0.75,2475.5,0.35,0.45,0.5,0.6,0.6,1.8,3300.666667,15014.333333,1,1.322242,1.341775,17313.033952,2475.499983,deadline,1,,2285.0,15531.333333,1,0.892206,0.947612,15293.524548,2475.499872,deadline,1,,2019.509404,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_fast_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,0.8,2640.533333,0.35,0.45,0.5,0.6,0.6,1.8,3300.666667,15014.333333,1,1.235153,1.261372,16558.182265,2640.533309,deadline,1,,2285.0,15531.333333,1,0.829927,0.893978,15221.023568,2640.532646,deadline,1,,1337.158697,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_fast_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,0.85,2805.566667,0.35,0.45,0.5,0.6,0.6,1.8,3300.666667,15014.333333,1,1.15906,1.189876,15984.614687,2805.566638,deadline,1,,2285.0,15531.333333,1,0.813551,0.880149,15217.64313,2687.232127,none,1,,766.971557,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_fast_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,0.9,2970.6,0.35,0.45,0.5,0.6,0.6,1.8,3300.666667,15014.333333,1,1.091165,1.126556,15553.109335,2970.599954,deadline,1,,2285.0,15531.333333,1,0.813552,0.880149,15217.64313,2687.230691,none,1,,335.466205,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_fast_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,0.95,3135.633333,0.35,0.45,0.5,0.6,0.6,1.8,3300.666667,15014.333333,1,1.03579,1.065627,15234.925537,3135.633277,deadline,1,,2285.0,15531.333333,1,0.813552,0.880149,15217.64313,2687.231118,none,1,,17.282407,3B,recommend_3arm_lower_energy_under_deadline,3B has lower optimized energy under the same deadline
high_fast_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,1.0,3300.666667,0.35,0.45,0.5,0.6,0.6,1.8,3300.666667,15014.333333,1,0.974499,1.020019,15006.689283,3300.666582,deadline,1,,2285.0,15531.333333,1,0.813552,0.880149,15217.64313,2687.23131,none,1,,-210.953847,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,1.05,3465.7,0.35,0.45,0.5,0.6,0.6,1.8,3300.666667,15014.333333,1,0.923638,0.975141,14852.742327,3465.699857,deadline,1,,2285.0,15531.333333,1,0.813551,0.880149,15217.64313,2687.232201,none,1,,-364.900803,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,1.1,3630.733333,0.35,0.45,0.5,0.6,0.6,1.8,3300.666667,15014.333333,1,0.877231,0.934547,14759.454326,3630.733092,deadline,1,,2285.0,15531.333333,1,0.813551,0.880149,15217.64313,2687.232209,none,1,,-458.188804,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,1.15,3795.766667,0.35,0.45,0.5,0.6,0.6,1.8,3300.666667,15014.333333,1,0.834501,0.89786,14716.421995,3795.765883,deadline,1,,2285.0,15531.333333,1,0.813551,0.880149,15217.64313,2687.23223,none,1,,-501.221135,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,1.2,3960.8,0.35,0.45,0.5,0.6,0.6,1.8,3300.666667,15014.333333,1,0.813552,0.880149,14711.085108,3881.685795,none,1,,2285.0,15531.333333,1,0.813551,0.880149,15217.64313,2687.232239,none,1,,-506.558022,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,1.25,4125.833333,0.35,0.45,0.5,0.6,0.6,1.8,3300.666667,15014.333333,1,0.813551,0.880149,14711.085108,3881.688222,none,1,,2285.0,15531.333333,1,0.813551,0.880149,15217.64313,2687.232222,none,1,,-506.558022,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
high_fast_penalty,1222,1,2,2,2,7,dual_arm_dominant,3,optimized,1.3,4290.866667,0.35,0.45,0.5,0.6,0.6,1.8,3300.666667,15014.333333,1,0.813552,0.880149,14711.085108,3881.686049,none,1,,2285.0,15531.333333,1,0.813551,0.880149,15217.64313,2687.232239,none,1,,-506.558022,2B,recommend_2arm_lower_energy_under_deadline,2B has lower optimized energy under the same deadline
