sensitivity_case,counts_code,deadline_ratio,deadline_value,lambda_single,lambda_dual,rho_single,rho_dual,speed_min,speed_max,mode,feasible,opt_speed_single,opt_speed_dual,opt_energy,opt_cmax,active_constraints,g_single_lower,g_single_upper,g_dual_lower,g_dual_upper,g_deadline,mu_single_lower,mu_single_upper,mu_dual_lower,mu_dual_upper,mu_deadline,stationarity_single_residual,stationarity_dual_residual,stationarity_norm,max_complementarity_error,primal_min,dual_min,kkt_pass,kkt_note
baseline,2221,1.35,3472.65,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.916261,0.96873,11162.349724,1864.535177,none,0.3162610798,0.8837389202,0.3687303553,0.8312696447,1608.1148232326,0.0,0.0,0.0,0.0,0.0,0.0065723265,0.0074748069,0.0099533016,0.0,0.3162610798,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2221,1.4,3601.266667,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.96873,10658.807566,2742.258303,none,0.3162603679,0.8837396321,0.3687295743,0.8312704257,859.0083641658,0.0,0.0,0.0,0.0,0.0,0.0003402229,0.0018240754,0.001855533,0.0,0.3162603679,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2221,1.4,3601.266667,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.916261,0.96873,11162.349724,1864.535239,none,0.3162610525,0.8837389475,0.368730318,0.831269682,1736.7314275938,0.0,0.0,0.0,0.0,0.0,0.006334082,0.0072087809,0.0095962033,0.0,0.3162610525,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2221,1.5,3858.5,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.96873,10658.807566,2742.258346,none,0.3162603621,0.8837396379,0.3687295455,0.8312704545,1116.2416535672,0.0,0.0,0.0,0.0,0.0,0.0002920192,0.0016282766,0.0016542551,0.0,0.3162603621,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2221,1.5,3858.5,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.916261,0.96873,11162.349724,1864.535284,none,0.3162610322,0.8837389678,0.3687302918,0.8312697082,1993.9647158713,0.0,0.0,0.0,0.0,0.0,0.0061571845,0.0070220148,0.0093391441,0.0,0.3162610322,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,0.7,2187.5,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.431425,1.42573,16984.845519,2187.499981,deadline,0.8314245715,0.3685754285,0.8257296618,0.3742703382,1.91568e-05,0.0,0.0,0.0,0.0,4.7472447198,-0.1092959007,0.1084279652,0.1539552453,9.0942e-05,1.91568e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,0.7,2187.5,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,1.025941,1.06105,15720.413145,2187.499896,deadline,0.4259411332,0.7740588668,0.4610495783,0.7389504217,0.00010375,0.0,0.0,0.0,0.0,0.9694990294,0.1048582406,-0.1121576848,0.1535402125,0.0001005855,0.00010375,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,0.75,2343.75,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.332322,1.334347,16344.944861,2343.749976,deadline,0.732321632,0.467678368,0.7343465999,0.4656534001,2.4184e-05,0.0,0.0,0.0,0.0,3.5008581325,0.1162157485,-0.1165692848,0.1646040654,8.46646e-05,2.4184e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,0.75,2343.75,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.950945,0.997473,15625.045039,2343.749643,deadline,0.3509450855,0.8490549145,0.3974729551,0.8025270449,0.0003572668,0.0,0.0,0.0,0.0,0.2830838884,0.0557319232,-0.0613190492,0.0828617708,0.0001011365,0.0003572668,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,0.8,2500.0,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.245146,1.254892,15875.642933,2499.999961,deadline,0.6451458489,0.5548541511,0.6548921864,0.5451078136,3.94556e-05,0.0,0.0,0.0,0.0,2.5472821882,0.3977033154,-0.4039537011,0.5668743421,0.0001005045,3.94556e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,0.8,2500.0,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.916261,0.96873,15614.064848,2423.109589,none,0.3162609274,0.8837390726,0.3687297065,0.8312702935,76.89041137,0.0,0.0,0.0,0.0,0.0,0.006414419,0.0046534926,0.0079246303,0.0,0.3162609274,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,0.85,2656.25,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.167745,1.185328,15537.92429,2656.24994,deadline,0.5677449774,0.6322550226,0.5853276339,0.6146723661,6.03254e-05,0.0,0.0,0.0,0.0,1.8055477789,0.4334550824,-0.4466063588,0.622366892,0.0001089204,6.03254e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,0.85,2656.25,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.916261,0.96873,15614.064848,2423.109189,none,0.3162611105,0.8837388895,0.3687298304,0.8312701696,233.1408108616,0.0,0.0,0.0,0.0,0.0,0.0083707482,0.0060936827,0.0103538589,0.0,0.3162611105,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,0.9,2812.5,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.098485,1.12403,15303.290331,2812.499915,deadline,0.4984854536,0.7015145464,0.5240304427,0.6759695573,8.47734e-05,0.0,0.0,0.0,0.0,1.2201427237,0.3952032998,-0.4137977157,0.5722011863,0.0001034357,8.47734e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,0.9,2812.5,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.916261,0.968729,15614.064848,2423.110533,none,0.3162605291,0.8837394709,0.3687293752,0.8312706248,389.3894672432,0.0,0.0,0.0,0.0,0.0,0.0021586207,0.0008027919,0.0023030671,0.0,0.3162605291,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,0.95,2968.75,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,1.036051,1.069751,15150.528755,2968.749871,deadline,0.43605144,0.76394856,0.4697511137,0.7302488863,0.0001293647,0.0,0.0,0.0,0.0,0.7521652444,0.1064429878,-0.1134801532,0.1555887361,9.73036e-05,0.0001293647,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,0.95,2968.75,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.91626,0.968729,15614.064848,2423.110605,none,0.3162604899,0.8837395101,0.36872936,0.83127064,545.6393954818,0.0,0.0,0.0,0.0,0.0,0.0017402335,0.0006255263,0.0018492419,0.0,0.3162604899,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.0,3125.0,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.979453,1.021428,15063.584111,3124.999725,deadline,0.3794529954,0.8205470046,0.4214277323,0.7785722677,0.0002753132,0.0,0.0,0.0,0.0,0.3737769421,0.0675697298,-0.0734852668,0.0998286173,0.0001029057,0.0002753132,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.0,3125.0,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.916262,0.96873,15614.064848,2423.108386,none,0.3162615122,0.8837384878,0.3687300423,0.8312699577,701.8916144596,0.0,0.0,0.0,0.0,0.0,0.0126625772,0.0085570786,0.0152828157,0.0,0.3162615122,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.05,3281.25,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.927832,0.978265,15030.120419,3281.248449,deadline,0.3278317619,0.8721682381,0.3782654764,0.8217345236,0.0015509141,0.0,0.0,0.0,0.0,0.0647337742,0.0311301886,-0.0346064249,0.0465477528,0.0001003965,0.0015509141,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.05,3281.25,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.916261,0.96873,15614.064848,2423.108604,none,0.3162614122,0.8837385878,0.3687299743,0.8312700257,858.1413958052,0.0,0.0,0.0,0.0,0.0,0.0115936024,0.0077666452,0.0139546549,0.0,0.3162614122,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.1,3437.5,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.916261,0.96873,15028.932215,3318.237395,none,0.3162608874,0.8837391126,0.3687296801,0.8312703199,119.2626052208,0.0,0.0,0.0,0.0,0.0,0.0057621636,0.0041836994,0.0071208054,0.0,0.3162608874,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.1,3437.5,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.916261,0.96873,15614.064848,2423.108751,none,0.3162613453,0.8837386547,0.3687299287,0.8312700713,1014.3912494686,0.0,0.0,0.0,0.0,0.0,0.0108796615,0.007235839,0.0130661548,0.0,0.3162613453,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.15,3593.75,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.916261,0.96873,15028.932215,3318.236342,none,0.3162612387,0.8837387613,0.3687299199,0.8312700801,275.5136584078,0.0,0.0,0.0,0.0,0.0,0.0093752016,0.0068670145,0.0116211141,0.0,0.3162612387,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.15,3593.75,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.916261,0.96873,15614.064848,2423.108905,none,0.3162612742,0.8837387258,0.3687298814,0.8312701186,1170.6410953391,0.0,0.0,0.0,0.0,0.0,0.0101198502,0.0066863134,0.0121292273,0.0,0.3162612742,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.2,3750.0,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.916261,0.96873,15028.932215,3318.237131,none,0.3162609777,0.8837390223,0.3687297379,0.8312702621,431.7628694851,0.0,0.0,0.0,0.0,0.0,0.0066906741,0.0048303225,0.0082520988,0.0,0.3162609777,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.2,3750.0,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.916261,0.96873,15614.064848,2423.108955,none,0.3162612521,0.8837387479,0.3687298649,0.8312701351,1326.8910453242,0.0,0.0,0.0,0.0,0.0,0.0098837035,0.0064953308,0.0118269573,0.0,0.3162612521,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.25,3906.25,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.916261,0.968729,15028.932215,3318.238572,none,0.3162605272,0.8837394728,0.3687293754,0.8312706246,588.0114275556,0.0,0.0,0.0,0.0,0.0,0.0020577351,0.0007750718,0.0021988656,0.0,0.3162605272,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.25,3906.25,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.916261,0.96873,15614.064848,2423.109024,none,0.3162612207,0.8837387793,0.3687298431,0.8312701569,1483.140975975,0.0,0.0,0.0,0.0,0.0,0.0095477843,0.0062408395,0.0114065009,0.0,0.3162612207,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.3,4062.5,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.916261,0.968729,15028.932215,3318.238639,none,0.3162605001,0.8837394999,0.3687293655,0.8312706345,744.2613606826,0.0,0.0,0.0,0.0,0.0,0.0017799291,0.0006635426,0.0018995885,0.0,0.3162605001,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.3,4062.5,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.916261,0.96873,15614.064848,2423.109085,none,0.3162611921,0.8837388079,0.3687298248,0.8312701752,1639.3909149982,0.0,0.0,0.0,0.0,0.0,0.009242784,0.006028791,0.0110351881,0.0,0.3162611921,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.35,4218.75,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.91626,0.968729,15028.932215,3318.238923,none,0.3162604087,0.8837395913,0.3687292976,0.8312707024,900.5110773609,0.0,0.0,0.0,0.0,0.0,0.0008389923,-9.60284e-05,0.00084447,0.0,0.3162604087,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.35,4218.75,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.916261,0.96873,15614.064848,2423.109153,none,0.3162611611,0.8837388389,0.3687298038,0.8312701962,1795.6408472173,0.0,0.0,0.0,0.0,0.0,0.0089111472,0.0057840852,0.0106237558,0.0,0.3162611611,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.4,4375.0,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.916262,0.96873,15028.932215,3318.235622,none,0.3162615164,0.8837384836,0.3687300418,0.8312699582,1056.7643782353,0.0,0.0,0.0,0.0,0.0,0.0122314492,0.008230586,0.0147428252,0.0,0.3162615164,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.4,4375.0,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.916261,0.96873,15614.064848,2423.109186,none,0.3162611462,0.8837388538,0.3687297932,0.8312702068,1951.8908141869,0.0,0.0,0.0,0.0,0.0,0.0087524615,0.0056612801,0.0104238033,0.0,0.3162611462,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.5,4687.5,0.35,0.45,0.35,0.45,0.6,1.8,2B,1,0.916261,0.96873,15028.932215,3318.235999,none,0.3162613899,0.8837386101,0.3687299568,0.8312700432,1369.2640011199,0.0,0.0,0.0,0.0,0.0,0.0109297928,0.0072794172,0.0131320328,0.0,0.3162613899,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
baseline,2222,1.5,4687.5,0.35,0.45,0.35,0.45,0.6,1.8,3B,1,0.916261,0.96873,15614.064848,2423.109253,none,0.3162611152,0.8837388848,0.3687297726,0.8312702274,2264.3907469547,0.0,0.0,0.0,0.0,0.0,0.0084208722,0.0054217627,0.0100153183,0.0,0.3162611152,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,0.7,1304.8,0.25,0.35,0.35,0.45,0.6,1.8,2B,1,1.439645,1.417667,9607.783303,1304.799981,deadline,0.8396453358,0.3603546642,0.8176666259,0.3823333741,1.93068e-05,0.0,0.0,0.0,0.0,5.6613944521,-0.2951303357,0.2861877589,0.4111026008,0.0001093036,1.93068e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,0.7,1304.8,0.25,0.35,0.35,0.45,0.6,1.8,3B,1,0.854496,0.90076,8255.511514,1304.799826,deadline,0.2544964221,0.9455035779,0.3007595426,0.8992404574,0.0001735757,0.0,0.0,0.0,0.0,0.5723306762,0.0355738486,-0.0395301168,0.0531801546,9.93427e-05,0.0001735757,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,0.75,1398.0,0.25,0.35,0.35,0.45,0.6,1.8,2B,1,1.340456,1.326286,9143.439761,1397.999976,deadline,0.7404559065,0.4595440935,0.7262860968,0.4737139032,2.35909e-05,0.0,0.0,0.0,0.0,4.362877674,-0.3427091079,0.3355019241,0.4795946973,0.0001029242,2.35909e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,0.75,1398.0,0.25,0.35,0.35,0.45,0.6,1.8,3B,1,0.789783,0.849494,8226.986422,1397.998427,deadline,0.1897830762,1.0102169238,0.2494943931,0.9505056069,0.0015725339,0.0,0.0,0.0,0.0,0.0636738111,0.0286690634,-0.03316797,0.043840956,0.0001001292,0.0015725339,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,0.8,1491.2,0.25,0.35,0.35,0.45,0.6,1.8,2B,1,1.253293,1.246724,8785.118684,1491.199971,deadline,0.6532930869,0.5467069131,0.6467242214,0.5532757786,2.89364e-05,0.0,0.0,0.0,0.0,3.3692583281,-0.132479851,0.1310947613,0.1863779691,9.74941e-05,2.89364e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,0.8,1491.2,0.25,0.35,0.35,0.45,0.6,1.8,3B,1,0.780897,0.842631,8226.552201,1411.727628,none,0.1808974807,1.0191025193,0.2426313883,0.9573686117,79.4723720133,0.0,0.0,0.0,0.0,0.0,0.0054208005,0.0034503706,0.0064257401,0.0,0.1808974807,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,0.85,1584.4,0.25,0.35,0.35,0.45,0.6,1.8,2B,1,1.175993,1.176949,8508.586557,1584.399957,deadline,0.5759925002,0.6240074998,0.5769491284,0.6230508716,4.25584e-05,0.0,0.0,0.0,0.0,2.5962126116,0.1379508824,-0.13817541,0.1952508384,0.0001104908,4.25584e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,0.85,1584.4,0.25,0.35,0.35,0.45,0.6,1.8,3B,1,0.780897,0.842631,8226.552201,1411.728092,none,0.1808971558,1.0191028442,0.2426311913,0.9573688087,172.6719083617,0.0,0.0,0.0,0.0,0.0,0.0032601602,0.0019899112,0.0038194753,0.0,0.1808971558,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,0.9,1677.6,0.25,0.35,0.35,0.45,0.6,1.8,2B,1,1.106859,1.115396,8296.143653,1677.59995,deadline,0.5068594378,0.6931405622,0.5153956405,0.6846043595,5.02433e-05,0.0,0.0,0.0,0.0,1.9859470492,0.2269620873,-0.2304762915,0.3234673245,9.97805e-05,5.02433e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,0.9,1677.6,0.25,0.35,0.35,0.45,0.6,1.8,3B,1,0.780897,0.842631,8226.552201,1411.72856,none,0.1808968479,1.0191031521,0.2426309688,0.9573690312,265.8714400971,0.0,0.0,0.0,0.0,0.0,0.0012121121,0.0003409508,0.0012591518,0.0,0.1808968479,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,0.95,1770.8,0.25,0.35,0.35,0.45,0.6,1.8,2B,1,1.044577,1.060812,8134.617212,1770.799936,deadline,0.4445767045,0.7554232955,0.46081172,0.73918828,6.35289e-05,0.0,0.0,0.0,0.0,1.4979361597,0.0680518655,-0.0701836549,0.0977588964,9.51623e-05,6.35289e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,0.95,1770.8,0.25,0.35,0.35,0.45,0.6,1.8,3B,1,0.780898,0.842632,8226.552201,1411.727193,none,0.1808978066,1.0191021934,0.2426315491,0.9573684509,359.0728073322,0.0,0.0,0.0,0.0,0.0,0.0075882262,0.0046414786,0.0088951954,0.0,0.1808978066,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,1.0,1864.0,0.25,0.35,0.35,0.45,0.6,1.8,2B,1,0.988172,1.012115,8014.038398,1863.999913,deadline,0.3881717399,0.8118282601,0.4121149509,0.7878850491,8.69084e-05,0.0,0.0,0.0,0.0,1.1031668648,0.1360101655,-0.1426810151,0.1971208695,9.58745e-05,8.69084e-05,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,1.0,1864.0,0.25,0.35,0.35,0.45,0.6,1.8,3B,1,0.780898,0.842631,8226.552201,1411.727329,none,0.1808977116,1.0191022884,0.2426314901,0.9573685099,452.2726706402,0.0,0.0,0.0,0.0,0.0,0.0069563038,0.0042043351,0.0081281361,0.0,0.1808977116,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,1.05,1957.2,0.25,0.35,0.35,0.45,0.6,1.8,2B,1,0.936752,0.968541,7926.749296,1957.199868,deadline,0.336751629,0.863248371,0.3685407962,0.8314592038,0.0001324178,0.0,0.0,0.0,0.0,0.7805643285,0.0932841471,-0.0997228698,0.1365524913,0.0001033606,0.0001324178,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,1.05,1957.2,0.25,0.35,0.35,0.45,0.6,1.8,3B,1,0.780898,0.842631,8226.552201,1411.727386,none,0.1808976736,1.0191023264,0.2426314636,0.9573685364,545.4726136092,0.0,0.0,0.0,0.0,0.0,0.006703333,0.0040080895,0.0078102148,0.0,0.1808976736,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,1.1,2050.4,0.25,0.35,0.35,0.45,0.6,1.8,2B,1,0.889657,0.929393,7866.787379,2050.399809,deadline,0.2896565969,0.9103434031,0.3293934349,0.8706065651,0.0001907112,0.0,0.0,0.0,0.0,0.5145116709,0.1195554481,-0.1304739365,0.1769659665,9.81232e-05,0.0001907112,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,1.1,2050.4,0.25,0.35,0.35,0.45,0.6,1.8,3B,1,0.780898,0.842631,8226.552201,1411.727462,none,0.1808976206,1.0191023794,0.2426314315,0.9573685685,638.6725380171,0.0,0.0,0.0,0.0,0.0,0.0063511652,0.0037698579,0.0073857381,0.0,0.1808976206,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,1.15,2143.6,0.25,0.35,0.35,0.45,0.6,1.8,2B,1,0.846295,0.894151,7829.453114,2143.59966,deadline,0.2462951068,0.9537048932,0.2941514926,0.9058485074,0.0003403333,0.0,0.0,0.0,0.0,0.2933052142,0.0325675748,-0.0363549852,0.0488091372,9.98215e-05,0.0003403333,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,1.15,2143.6,0.25,0.35,0.35,0.45,0.6,1.8,3B,1,0.780898,0.842631,8226.552201,1411.727497,none,0.180897597,1.019102403,0.2426314156,0.9573685844,731.8725030867,0.0,0.0,0.0,0.0,0.0,0.0061942475,0.0036522276,0.0071907905,0.0,0.180897597,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,1.2,2236.8,0.25,0.35,0.35,0.45,0.6,1.8,2B,1,0.806231,0.862322,7811.000927,2236.799078,deadline,0.2062311748,0.9937688252,0.2623217358,0.9376782642,0.0009224957,0.0,0.0,0.0,0.0,0.1080276372,0.0415587859,-0.047542536,0.0631460641,9.9655e-05,0.0009224957,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,1.2,2236.8,0.25,0.35,0.35,0.45,0.6,1.8,3B,1,0.780898,0.842631,8226.552201,1411.727522,none,0.1808975803,1.0191024197,0.2426314045,0.9573685955,825.0724784555,0.0,0.0,0.0,0.0,0.0,0.0060832386,0.0035697459,0.0070532884,0.0,0.1808975803,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,1.25,2330.0,0.25,0.35,0.35,0.45,0.6,1.8,2B,1,0.780898,0.842631,7807.675061,2299.557185,none,0.1808975924,1.0191024076,0.2426314981,0.9573685019,30.442815319,0.0,0.0,0.0,0.0,0.0,0.0058496191,0.0040469124,0.0071130545,0.0,0.1808975924,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,1.25,2330.0,0.25,0.35,0.35,0.45,0.6,1.8,3B,1,0.780898,0.842631,8226.552201,1411.727567,none,0.1808975475,1.0191024525,0.2426313858,0.9573686142,918.2724325818,0.0,0.0,0.0,0.0,0.0,0.0058646161,0.0034315385,0.0067947905,0.0,0.1808975475,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,1.3,2423.2,0.25,0.35,0.35,0.45,0.6,1.8,2B,1,0.780898,0.842631,7807.675061,2299.557384,none,0.1808975315,1.0191024685,0.2426314176,0.9573685824,123.642616495,0.0,0.0,0.0,0.0,0.0,0.0054650671,0.0034805262,0.0064792763,0.0,0.1808975315,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,1.3,2423.2,0.25,0.35,0.35,0.45,0.6,1.8,3B,1,0.780898,0.842631,8226.552201,1411.727586,none,0.1808975348,1.0191024652,0.2426313769,0.9573686231,1011.4724135878,0.0,0.0,0.0,0.0,0.0,0.0057807278,0.0033657092,0.0066891563,0.0,0.1808975348,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,1.35,2516.4,0.25,0.35,0.35,0.45,0.6,1.8,2B,1,0.780897,0.842631,7807.675061,2299.55798,none,0.1808972747,1.0191027253,0.242631262,0.957368738,216.8420198376,0.0,0.0,0.0,0.0,0.0,0.0038446819,0.0023859237,0.0045248437,0.0,0.1808972747,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
low_slow_penalty,1111,1.35,2516.4,0.25,0.35,0.35,0.45,0.6,1.8,3B,1,0.780898,0.842631,8226.552201,1411.727591,none,0.1808975327,1.0191024673,0.2426313743,0.9573686257,1104.6724094883,0.0,0.0,0.0,0.0,0.0,0.0057666674,0.0033462528,0.0066672229,0.0,0.1808975327,0.0,1,KKT conditions numerically satisfied for barrier-golden solution
