counts_code,scenario_type,total_tasks,n1,n2,n3,n4,lambda,lambda_label,activation_cost_K,eta_T_percent,eta_E_percent,base_score_without_cost,activation_cost_factor_phi,activation_penalty,adjusted_score_with_cost,recommendation_with_cost
1111,balanced,4,1,1,1,1,0.5,0_5,0,38.19,5.37,35.5,1.0594,0.0,35.5,recommend_3arm
1111,balanced,4,1,1,1,1,0.5,0_5,2,38.19,5.37,35.5,1.0594,2.12,33.39,recommend_3arm
1111,balanced,4,1,1,1,1,0.5,0_5,4,38.19,5.37,35.5,1.0594,4.24,31.27,recommend_3arm
1111,balanced,4,1,1,1,1,0.5,0_5,6,38.19,5.37,35.5,1.0594,6.36,29.15,recommend_3arm
1111,balanced,4,1,1,1,1,0.5,0_5,8,38.19,5.37,35.5,1.0594,8.47,27.03,recommend_3arm
1111,balanced,4,1,1,1,1,0.5,0_5,10,38.19,5.37,35.5,1.0594,10.59,24.91,recommend_3arm
1111,balanced,4,1,1,1,1,0.5,0_5,12,38.19,5.37,35.5,1.0594,12.71,22.79,recommend_3arm
1111,balanced,4,1,1,1,1,0.5,0_5,15,38.19,5.37,35.5,1.0594,15.89,19.61,recommend_3arm
1111,balanced,4,1,1,1,1,0.5,0_5,20,38.19,5.37,35.5,1.0594,21.19,14.32,recommend_3arm
1111,balanced,4,1,1,1,1,0.5,0_5,25,38.19,5.37,35.5,1.0594,26.48,9.02,recommend_3arm
1111,balanced,4,1,1,1,1,1,1,0,38.19,5.37,32.82,1.0594,0.0,32.82,recommend_3arm
1111,balanced,4,1,1,1,1,1,1,2,38.19,5.37,32.82,1.0594,2.12,30.7,recommend_3arm
1111,balanced,4,1,1,1,1,1,1,4,38.19,5.37,32.82,1.0594,4.24,28.58,recommend_3arm
1111,balanced,4,1,1,1,1,1,1,6,38.19,5.37,32.82,1.0594,6.36,26.46,recommend_3arm
1111,balanced,4,1,1,1,1,1,1,8,38.19,5.37,32.82,1.0594,8.47,24.34,recommend_3arm
1111,balanced,4,1,1,1,1,1,1,10,38.19,5.37,32.82,1.0594,10.59,22.23,recommend_3arm
1111,balanced,4,1,1,1,1,1,1,12,38.19,5.37,32.82,1.0594,12.71,20.11,recommend_3arm
1111,balanced,4,1,1,1,1,1,1,15,38.19,5.37,32.82,1.0594,15.89,16.93,recommend_3arm
1111,balanced,4,1,1,1,1,1,1,20,38.19,5.37,32.82,1.0594,21.19,11.63,recommend_3arm
1111,balanced,4,1,1,1,1,1,1,25,38.19,5.37,32.82,1.0594,26.48,6.34,recommend_3arm
1111,balanced,4,1,1,1,1,2,2,0,38.19,5.37,27.45,1.0594,0.0,27.45,recommend_3arm
1111,balanced,4,1,1,1,1,2,2,2,38.19,5.37,27.45,1.0594,2.12,25.33,recommend_3arm
1111,balanced,4,1,1,1,1,2,2,4,38.19,5.37,27.45,1.0594,4.24,23.21,recommend_3arm
1111,balanced,4,1,1,1,1,2,2,6,38.19,5.37,27.45,1.0594,6.36,21.09,recommend_3arm
1111,balanced,4,1,1,1,1,2,2,8,38.19,5.37,27.45,1.0594,8.47,18.97,recommend_3arm
1111,balanced,4,1,1,1,1,2,2,10,38.19,5.37,27.45,1.0594,10.59,16.86,recommend_3arm
1111,balanced,4,1,1,1,1,2,2,12,38.19,5.37,27.45,1.0594,12.71,14.74,recommend_3arm
1111,balanced,4,1,1,1,1,2,2,15,38.19,5.37,27.45,1.0594,15.89,11.56,recommend_3arm
1111,balanced,4,1,1,1,1,2,2,20,38.19,5.37,27.45,1.0594,21.19,6.26,recommend_3arm
1111,balanced,4,1,1,1,1,2,2,25,38.19,5.37,27.45,1.0594,26.48,0.97,recommend_3arm
1111,balanced,4,1,1,1,1,3,3,0,38.19,5.37,22.08,1.0594,0.0,22.08,recommend_3arm
1111,balanced,4,1,1,1,1,3,3,2,38.19,5.37,22.08,1.0594,2.12,19.96,recommend_3arm
1111,balanced,4,1,1,1,1,3,3,4,38.19,5.37,22.08,1.0594,4.24,17.84,recommend_3arm
1111,balanced,4,1,1,1,1,3,3,6,38.19,5.37,22.08,1.0594,6.36,15.72,recommend_3arm
1111,balanced,4,1,1,1,1,3,3,8,38.19,5.37,22.08,1.0594,8.47,13.6,recommend_3arm
1111,balanced,4,1,1,1,1,3,3,10,38.19,5.37,22.08,1.0594,10.59,11.49,recommend_3arm
1111,balanced,4,1,1,1,1,3,3,12,38.19,5.37,22.08,1.0594,12.71,9.37,recommend_3arm
1111,balanced,4,1,1,1,1,3,3,15,38.19,5.37,22.08,1.0594,15.89,6.19,recommend_3arm
1111,balanced,4,1,1,1,1,3,3,20,38.19,5.37,22.08,1.0594,21.19,0.89,recommend_3arm
1111,balanced,4,1,1,1,1,3,3,25,38.19,5.37,22.08,1.0594,26.48,-4.4,recommend_2arm
1111,balanced,4,1,1,1,1,4,4,0,38.19,5.37,16.71,1.0594,0.0,16.71,recommend_3arm
1111,balanced,4,1,1,1,1,4,4,2,38.19,5.37,16.71,1.0594,2.12,14.59,recommend_3arm
1111,balanced,4,1,1,1,1,4,4,4,38.19,5.37,16.71,1.0594,4.24,12.47,recommend_3arm
1111,balanced,4,1,1,1,1,4,4,6,38.19,5.37,16.71,1.0594,6.36,10.35,recommend_3arm
1111,balanced,4,1,1,1,1,4,4,8,38.19,5.37,16.71,1.0594,8.47,8.23,recommend_3arm
1111,balanced,4,1,1,1,1,4,4,10,38.19,5.37,16.71,1.0594,10.59,6.12,recommend_3arm
1111,balanced,4,1,1,1,1,4,4,12,38.19,5.37,16.71,1.0594,12.71,4.0,recommend_3arm
1111,balanced,4,1,1,1,1,4,4,15,38.19,5.37,16.71,1.0594,15.89,0.82,recommend_3arm
1111,balanced,4,1,1,1,1,4,4,20,38.19,5.37,16.71,1.0594,21.19,-4.48,recommend_2arm
1111,balanced,4,1,1,1,1,4,4,25,38.19,5.37,16.71,1.0594,26.48,-9.77,recommend_2arm
1111,balanced,4,1,1,1,1,5,5,0,38.19,5.37,11.34,1.0594,0.0,11.34,recommend_3arm
1111,balanced,4,1,1,1,1,5,5,2,38.19,5.37,11.34,1.0594,2.12,9.22,recommend_3arm
1111,balanced,4,1,1,1,1,5,5,4,38.19,5.37,11.34,1.0594,4.24,7.1,recommend_3arm
1111,balanced,4,1,1,1,1,5,5,6,38.19,5.37,11.34,1.0594,6.36,4.98,recommend_3arm
1111,balanced,4,1,1,1,1,5,5,8,38.19,5.37,11.34,1.0594,8.47,2.86,recommend_3arm
1111,balanced,4,1,1,1,1,5,5,10,38.19,5.37,11.34,1.0594,10.59,0.75,recommend_3arm
1111,balanced,4,1,1,1,1,5,5,12,38.19,5.37,11.34,1.0594,12.71,-1.37,recommend_2arm
1111,balanced,4,1,1,1,1,5,5,15,38.19,5.37,11.34,1.0594,15.89,-4.55,recommend_2arm
1111,balanced,4,1,1,1,1,5,5,20,38.19,5.37,11.34,1.0594,21.19,-9.85,recommend_2arm
1111,balanced,4,1,1,1,1,5,5,25,38.19,5.37,11.34,1.0594,26.48,-15.14,recommend_2arm
1111,balanced,4,1,1,1,1,6,6,0,38.19,5.37,5.97,1.0594,0.0,5.97,recommend_3arm
1111,balanced,4,1,1,1,1,6,6,2,38.19,5.37,5.97,1.0594,2.12,3.85,recommend_3arm
1111,balanced,4,1,1,1,1,6,6,4,38.19,5.37,5.97,1.0594,4.24,1.73,recommend_3arm
1111,balanced,4,1,1,1,1,6,6,6,38.19,5.37,5.97,1.0594,6.36,-0.39,recommend_2arm
1111,balanced,4,1,1,1,1,6,6,8,38.19,5.37,5.97,1.0594,8.47,-2.51,recommend_2arm
1111,balanced,4,1,1,1,1,6,6,10,38.19,5.37,5.97,1.0594,10.59,-4.62,recommend_2arm
1111,balanced,4,1,1,1,1,6,6,12,38.19,5.37,5.97,1.0594,12.71,-6.74,recommend_2arm
1111,balanced,4,1,1,1,1,6,6,15,38.19,5.37,5.97,1.0594,15.89,-9.92,recommend_2arm
1111,balanced,4,1,1,1,1,6,6,20,38.19,5.37,5.97,1.0594,21.19,-15.22,recommend_2arm
1111,balanced,4,1,1,1,1,6,6,25,38.19,5.37,5.97,1.0594,26.48,-20.51,recommend_2arm
1111,balanced,4,1,1,1,1,8,8,0,38.19,5.37,-4.77,1.0594,0.0,-4.77,recommend_2arm
1111,balanced,4,1,1,1,1,8,8,2,38.19,5.37,-4.77,1.0594,2.12,-6.89,recommend_2arm
1111,balanced,4,1,1,1,1,8,8,4,38.19,5.37,-4.77,1.0594,4.24,-9.01,recommend_2arm
1111,balanced,4,1,1,1,1,8,8,6,38.19,5.37,-4.77,1.0594,6.36,-11.13,recommend_2arm
1111,balanced,4,1,1,1,1,8,8,8,38.19,5.37,-4.77,1.0594,8.47,-13.25,recommend_2arm
1111,balanced,4,1,1,1,1,8,8,10,38.19,5.37,-4.77,1.0594,10.59,-15.36,recommend_2arm
1111,balanced,4,1,1,1,1,8,8,12,38.19,5.37,-4.77,1.0594,12.71,-17.48,recommend_2arm
1111,balanced,4,1,1,1,1,8,8,15,38.19,5.37,-4.77,1.0594,15.89,-20.66,recommend_2arm
1111,balanced,4,1,1,1,1,8,8,20,38.19,5.37,-4.77,1.0594,21.19,-25.96,recommend_2arm
1111,balanced,4,1,1,1,1,8,8,25,38.19,5.37,-4.77,1.0594,26.48,-31.25,recommend_2arm
1111,balanced,4,1,1,1,1,10,10,0,38.19,5.37,-15.51,1.0594,0.0,-15.51,recommend_2arm
1111,balanced,4,1,1,1,1,10,10,2,38.19,5.37,-15.51,1.0594,2.12,-17.63,recommend_2arm
1111,balanced,4,1,1,1,1,10,10,4,38.19,5.37,-15.51,1.0594,4.24,-19.75,recommend_2arm
1111,balanced,4,1,1,1,1,10,10,6,38.19,5.37,-15.51,1.0594,6.36,-21.87,recommend_2arm
1111,balanced,4,1,1,1,1,10,10,8,38.19,5.37,-15.51,1.0594,8.47,-23.99,recommend_2arm
1111,balanced,4,1,1,1,1,10,10,10,38.19,5.37,-15.51,1.0594,10.59,-26.1,recommend_2arm
1111,balanced,4,1,1,1,1,10,10,12,38.19,5.37,-15.51,1.0594,12.71,-28.22,recommend_2arm
1111,balanced,4,1,1,1,1,10,10,15,38.19,5.37,-15.51,1.0594,15.89,-31.4,recommend_2arm
1111,balanced,4,1,1,1,1,10,10,20,38.19,5.37,-15.51,1.0594,21.19,-36.7,recommend_2arm
1111,balanced,4,1,1,1,1,10,10,25,38.19,5.37,-15.51,1.0594,26.48,-41.99,recommend_2arm
1111,balanced,4,1,1,1,1,15,15,0,38.19,5.37,-42.36,1.0594,0.0,-42.36,recommend_2arm
1111,balanced,4,1,1,1,1,15,15,2,38.19,5.37,-42.36,1.0594,2.12,-44.48,recommend_2arm
1111,balanced,4,1,1,1,1,15,15,4,38.19,5.37,-42.36,1.0594,4.24,-46.6,recommend_2arm
1111,balanced,4,1,1,1,1,15,15,6,38.19,5.37,-42.36,1.0594,6.36,-48.72,recommend_2arm
1111,balanced,4,1,1,1,1,15,15,8,38.19,5.37,-42.36,1.0594,8.47,-50.84,recommend_2arm
1111,balanced,4,1,1,1,1,15,15,10,38.19,5.37,-42.36,1.0594,10.59,-52.95,recommend_2arm
1111,balanced,4,1,1,1,1,15,15,12,38.19,5.37,-42.36,1.0594,12.71,-55.07,recommend_2arm
1111,balanced,4,1,1,1,1,15,15,15,38.19,5.37,-42.36,1.0594,15.89,-58.25,recommend_2arm
1111,balanced,4,1,1,1,1,15,15,20,38.19,5.37,-42.36,1.0594,21.19,-63.55,recommend_2arm
1111,balanced,4,1,1,1,1,15,15,25,38.19,5.37,-42.36,1.0594,26.48,-68.84,recommend_2arm
1112,type4_dominant,5,1,1,1,2,0.5,0_5,0,29.54,4.15,27.46,1.1121,0.0,27.46,recommend_3arm
1112,type4_dominant,5,1,1,1,2,0.5,0_5,2,29.54,4.15,27.46,1.1121,2.22,25.24,recommend_3arm
1112,type4_dominant,5,1,1,1,2,0.5,0_5,4,29.54,4.15,27.46,1.1121,4.45,23.02,recommend_3arm
1112,type4_dominant,5,1,1,1,2,0.5,0_5,6,29.54,4.15,27.46,1.1121,6.67,20.79,recommend_3arm
1112,type4_dominant,5,1,1,1,2,0.5,0_5,8,29.54,4.15,27.46,1.1121,8.9,18.57,recommend_3arm
1112,type4_dominant,5,1,1,1,2,0.5,0_5,10,29.54,4.15,27.46,1.1121,11.12,16.34,recommend_3arm
1112,type4_dominant,5,1,1,1,2,0.5,0_5,12,29.54,4.15,27.46,1.1121,13.35,14.12,recommend_3arm
1112,type4_dominant,5,1,1,1,2,0.5,0_5,15,29.54,4.15,27.46,1.1121,16.68,10.78,recommend_3arm
1112,type4_dominant,5,1,1,1,2,0.5,0_5,20,29.54,4.15,27.46,1.1121,22.24,5.22,recommend_3arm
1112,type4_dominant,5,1,1,1,2,0.5,0_5,25,29.54,4.15,27.46,1.1121,27.8,-0.34,recommend_2arm
1112,type4_dominant,5,1,1,1,2,1,1,0,29.54,4.15,25.39,1.1121,0.0,25.39,recommend_3arm
1112,type4_dominant,5,1,1,1,2,1,1,2,29.54,4.15,25.39,1.1121,2.22,23.17,recommend_3arm
1112,type4_dominant,5,1,1,1,2,1,1,4,29.54,4.15,25.39,1.1121,4.45,20.94,recommend_3arm
1112,type4_dominant,5,1,1,1,2,1,1,6,29.54,4.15,25.39,1.1121,6.67,18.72,recommend_3arm
1112,type4_dominant,5,1,1,1,2,1,1,8,29.54,4.15,25.39,1.1121,8.9,16.49,recommend_3arm
1112,type4_dominant,5,1,1,1,2,1,1,10,29.54,4.15,25.39,1.1121,11.12,14.27,recommend_3arm
1112,type4_dominant,5,1,1,1,2,1,1,12,29.54,4.15,25.39,1.1121,13.35,12.04,recommend_3arm
1112,type4_dominant,5,1,1,1,2,1,1,15,29.54,4.15,25.39,1.1121,16.68,8.71,recommend_3arm
1112,type4_dominant,5,1,1,1,2,1,1,20,29.54,4.15,25.39,1.1121,22.24,3.15,recommend_3arm
1112,type4_dominant,5,1,1,1,2,1,1,25,29.54,4.15,25.39,1.1121,27.8,-2.41,recommend_2arm
1112,type4_dominant,5,1,1,1,2,2,2,0,29.54,4.15,21.24,1.1121,0.0,21.24,recommend_3arm
1112,type4_dominant,5,1,1,1,2,2,2,2,29.54,4.15,21.24,1.1121,2.22,19.02,recommend_3arm
1112,type4_dominant,5,1,1,1,2,2,2,4,29.54,4.15,21.24,1.1121,4.45,16.79,recommend_3arm
1112,type4_dominant,5,1,1,1,2,2,2,6,29.54,4.15,21.24,1.1121,6.67,14.57,recommend_3arm
1112,type4_dominant,5,1,1,1,2,2,2,8,29.54,4.15,21.24,1.1121,8.9,12.34,recommend_3arm
1112,type4_dominant,5,1,1,1,2,2,2,10,29.54,4.15,21.24,1.1121,11.12,10.12,recommend_3arm
1112,type4_dominant,5,1,1,1,2,2,2,12,29.54,4.15,21.24,1.1121,13.35,7.89,recommend_3arm
1112,type4_dominant,5,1,1,1,2,2,2,15,29.54,4.15,21.24,1.1121,16.68,4.56,recommend_3arm
1112,type4_dominant,5,1,1,1,2,2,2,20,29.54,4.15,21.24,1.1121,22.24,-1.0,recommend_2arm
1112,type4_dominant,5,1,1,1,2,2,2,25,29.54,4.15,21.24,1.1121,27.8,-6.56,recommend_2arm
1112,type4_dominant,5,1,1,1,2,3,3,0,29.54,4.15,17.09,1.1121,0.0,17.09,recommend_3arm
1112,type4_dominant,5,1,1,1,2,3,3,2,29.54,4.15,17.09,1.1121,2.22,14.87,recommend_3arm
1112,type4_dominant,5,1,1,1,2,3,3,4,29.54,4.15,17.09,1.1121,4.45,12.64,recommend_3arm
1112,type4_dominant,5,1,1,1,2,3,3,6,29.54,4.15,17.09,1.1121,6.67,10.42,recommend_3arm
1112,type4_dominant,5,1,1,1,2,3,3,8,29.54,4.15,17.09,1.1121,8.9,8.19,recommend_3arm
1112,type4_dominant,5,1,1,1,2,3,3,10,29.54,4.15,17.09,1.1121,11.12,5.97,recommend_3arm
1112,type4_dominant,5,1,1,1,2,3,3,12,29.54,4.15,17.09,1.1121,13.35,3.74,recommend_3arm
1112,type4_dominant,5,1,1,1,2,3,3,15,29.54,4.15,17.09,1.1121,16.68,0.41,recommend_3arm
1112,type4_dominant,5,1,1,1,2,3,3,20,29.54,4.15,17.09,1.1121,22.24,-5.15,recommend_2arm
1112,type4_dominant,5,1,1,1,2,3,3,25,29.54,4.15,17.09,1.1121,27.8,-10.71,recommend_2arm
1112,type4_dominant,5,1,1,1,2,4,4,0,29.54,4.15,12.94,1.1121,0.0,12.94,recommend_3arm
1112,type4_dominant,5,1,1,1,2,4,4,2,29.54,4.15,12.94,1.1121,2.22,10.72,recommend_3arm
1112,type4_dominant,5,1,1,1,2,4,4,4,29.54,4.15,12.94,1.1121,4.45,8.49,recommend_3arm
1112,type4_dominant,5,1,1,1,2,4,4,6,29.54,4.15,12.94,1.1121,6.67,6.27,recommend_3arm
1112,type4_dominant,5,1,1,1,2,4,4,8,29.54,4.15,12.94,1.1121,8.9,4.04,recommend_3arm
1112,type4_dominant,5,1,1,1,2,4,4,10,29.54,4.15,12.94,1.1121,11.12,1.82,recommend_3arm
1112,type4_dominant,5,1,1,1,2,4,4,12,29.54,4.15,12.94,1.1121,13.35,-0.41,recommend_2arm
1112,type4_dominant,5,1,1,1,2,4,4,15,29.54,4.15,12.94,1.1121,16.68,-3.74,recommend_2arm
1112,type4_dominant,5,1,1,1,2,4,4,20,29.54,4.15,12.94,1.1121,22.24,-9.3,recommend_2arm
1112,type4_dominant,5,1,1,1,2,4,4,25,29.54,4.15,12.94,1.1121,27.8,-14.86,recommend_2arm
1112,type4_dominant,5,1,1,1,2,5,5,0,29.54,4.15,8.79,1.1121,0.0,8.79,recommend_3arm
1112,type4_dominant,5,1,1,1,2,5,5,2,29.54,4.15,8.79,1.1121,2.22,6.57,recommend_3arm
1112,type4_dominant,5,1,1,1,2,5,5,4,29.54,4.15,8.79,1.1121,4.45,4.34,recommend_3arm
1112,type4_dominant,5,1,1,1,2,5,5,6,29.54,4.15,8.79,1.1121,6.67,2.12,recommend_3arm
1112,type4_dominant,5,1,1,1,2,5,5,8,29.54,4.15,8.79,1.1121,8.9,-0.11,recommend_2arm
1112,type4_dominant,5,1,1,1,2,5,5,10,29.54,4.15,8.79,1.1121,11.12,-2.33,recommend_2arm
1112,type4_dominant,5,1,1,1,2,5,5,12,29.54,4.15,8.79,1.1121,13.35,-4.56,recommend_2arm
1112,type4_dominant,5,1,1,1,2,5,5,15,29.54,4.15,8.79,1.1121,16.68,-7.89,recommend_2arm
1112,type4_dominant,5,1,1,1,2,5,5,20,29.54,4.15,8.79,1.1121,22.24,-13.45,recommend_2arm
1112,type4_dominant,5,1,1,1,2,5,5,25,29.54,4.15,8.79,1.1121,27.8,-19.01,recommend_2arm
1112,type4_dominant,5,1,1,1,2,6,6,0,29.54,4.15,4.64,1.1121,0.0,4.64,recommend_3arm
1112,type4_dominant,5,1,1,1,2,6,6,2,29.54,4.15,4.64,1.1121,2.22,2.42,recommend_3arm
1112,type4_dominant,5,1,1,1,2,6,6,4,29.54,4.15,4.64,1.1121,4.45,0.19,recommend_3arm
1112,type4_dominant,5,1,1,1,2,6,6,6,29.54,4.15,4.64,1.1121,6.67,-2.03,recommend_2arm
1112,type4_dominant,5,1,1,1,2,6,6,8,29.54,4.15,4.64,1.1121,8.9,-4.26,recommend_2arm
1112,type4_dominant,5,1,1,1,2,6,6,10,29.54,4.15,4.64,1.1121,11.12,-6.48,recommend_2arm
1112,type4_dominant,5,1,1,1,2,6,6,12,29.54,4.15,4.64,1.1121,13.35,-8.71,recommend_2arm
1112,type4_dominant,5,1,1,1,2,6,6,15,29.54,4.15,4.64,1.1121,16.68,-12.04,recommend_2arm
1112,type4_dominant,5,1,1,1,2,6,6,20,29.54,4.15,4.64,1.1121,22.24,-17.6,recommend_2arm
1112,type4_dominant,5,1,1,1,2,6,6,25,29.54,4.15,4.64,1.1121,27.8,-23.16,recommend_2arm
1112,type4_dominant,5,1,1,1,2,8,8,0,29.54,4.15,-3.66,1.1121,0.0,-3.66,recommend_2arm
1112,type4_dominant,5,1,1,1,2,8,8,2,29.54,4.15,-3.66,1.1121,2.22,-5.88,recommend_2arm
1112,type4_dominant,5,1,1,1,2,8,8,4,29.54,4.15,-3.66,1.1121,4.45,-8.11,recommend_2arm
1112,type4_dominant,5,1,1,1,2,8,8,6,29.54,4.15,-3.66,1.1121,6.67,-10.33,recommend_2arm
1112,type4_dominant,5,1,1,1,2,8,8,8,29.54,4.15,-3.66,1.1121,8.9,-12.56,recommend_2arm
1112,type4_dominant,5,1,1,1,2,8,8,10,29.54,4.15,-3.66,1.1121,11.12,-14.78,recommend_2arm
1112,type4_dominant,5,1,1,1,2,8,8,12,29.54,4.15,-3.66,1.1121,13.35,-17.01,recommend_2arm
1112,type4_dominant,5,1,1,1,2,8,8,15,29.54,4.15,-3.66,1.1121,16.68,-20.34,recommend_2arm
1112,type4_dominant,5,1,1,1,2,8,8,20,29.54,4.15,-3.66,1.1121,22.24,-25.9,recommend_2arm
1112,type4_dominant,5,1,1,1,2,8,8,25,29.54,4.15,-3.66,1.1121,27.8,-31.46,recommend_2arm
1112,type4_dominant,5,1,1,1,2,10,10,0,29.54,4.15,-11.96,1.1121,0.0,-11.96,recommend_2arm
1112,type4_dominant,5,1,1,1,2,10,10,2,29.54,4.15,-11.96,1.1121,2.22,-14.18,recommend_2arm
1112,type4_dominant,5,1,1,1,2,10,10,4,29.54,4.15,-11.96,1.1121,4.45,-16.41,recommend_2arm
1112,type4_dominant,5,1,1,1,2,10,10,6,29.54,4.15,-11.96,1.1121,6.67,-18.63,recommend_2arm
1112,type4_dominant,5,1,1,1,2,10,10,8,29.54,4.15,-11.96,1.1121,8.9,-20.86,recommend_2arm
1112,type4_dominant,5,1,1,1,2,10,10,10,29.54,4.15,-11.96,1.1121,11.12,-23.08,recommend_2arm
1112,type4_dominant,5,1,1,1,2,10,10,12,29.54,4.15,-11.96,1.1121,13.35,-25.31,recommend_2arm
1112,type4_dominant,5,1,1,1,2,10,10,15,29.54,4.15,-11.96,1.1121,16.68,-28.64,recommend_2arm
1112,type4_dominant,5,1,1,1,2,10,10,20,29.54,4.15,-11.96,1.1121,22.24,-34.2,recommend_2arm
1112,type4_dominant,5,1,1,1,2,10,10,25,29.54,4.15,-11.96,1.1121,27.8,-39.76,recommend_2arm
1112,type4_dominant,5,1,1,1,2,15,15,0,29.54,4.15,-32.71,1.1121,0.0,-32.71,recommend_2arm
1112,type4_dominant,5,1,1,1,2,15,15,2,29.54,4.15,-32.71,1.1121,2.22,-34.93,recommend_2arm
1112,type4_dominant,5,1,1,1,2,15,15,4,29.54,4.15,-32.71,1.1121,4.45,-37.16,recommend_2arm
1112,type4_dominant,5,1,1,1,2,15,15,6,29.54,4.15,-32.71,1.1121,6.67,-39.38,recommend_2arm
1112,type4_dominant,5,1,1,1,2,15,15,8,29.54,4.15,-32.71,1.1121,8.9,-41.61,recommend_2arm
1112,type4_dominant,5,1,1,1,2,15,15,10,29.54,4.15,-32.71,1.1121,11.12,-43.83,recommend_2arm
1112,type4_dominant,5,1,1,1,2,15,15,12,29.54,4.15,-32.71,1.1121,13.35,-46.06,recommend_2arm
1112,type4_dominant,5,1,1,1,2,15,15,15,29.54,4.15,-32.71,1.1121,16.68,-49.39,recommend_2arm
1112,type4_dominant,5,1,1,1,2,15,15,20,29.54,4.15,-32.71,1.1121,22.24,-54.95,recommend_2arm
1112,type4_dominant,5,1,1,1,2,15,15,25,29.54,4.15,-32.71,1.1121,27.8,-60.51,recommend_2arm
1121,dual_arm_dominant,5,1,1,2,1,0.5,0_5,0,29.14,4.46,26.91,1.0941,0.0,26.91,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,0.5,0_5,2,29.14,4.46,26.91,1.0941,2.19,24.72,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,0.5,0_5,4,29.14,4.46,26.91,1.0941,4.38,22.53,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,0.5,0_5,6,29.14,4.46,26.91,1.0941,6.56,20.35,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,0.5,0_5,8,29.14,4.46,26.91,1.0941,8.75,18.16,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,0.5,0_5,10,29.14,4.46,26.91,1.0941,10.94,15.97,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,0.5,0_5,12,29.14,4.46,26.91,1.0941,13.13,13.78,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,0.5,0_5,15,29.14,4.46,26.91,1.0941,16.41,10.5,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,0.5,0_5,20,29.14,4.46,26.91,1.0941,21.88,5.03,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,0.5,0_5,25,29.14,4.46,26.91,1.0941,27.35,-0.44,recommend_2arm
1121,dual_arm_dominant,5,1,1,2,1,1,1,0,29.14,4.46,24.68,1.0941,0.0,24.68,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,1,1,2,29.14,4.46,24.68,1.0941,2.19,22.49,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,1,1,4,29.14,4.46,24.68,1.0941,4.38,20.3,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,1,1,6,29.14,4.46,24.68,1.0941,6.56,18.12,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,1,1,8,29.14,4.46,24.68,1.0941,8.75,15.93,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,1,1,10,29.14,4.46,24.68,1.0941,10.94,13.74,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,1,1,12,29.14,4.46,24.68,1.0941,13.13,11.55,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,1,1,15,29.14,4.46,24.68,1.0941,16.41,8.27,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,1,1,20,29.14,4.46,24.68,1.0941,21.88,2.8,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,1,1,25,29.14,4.46,24.68,1.0941,27.35,-2.67,recommend_2arm
1121,dual_arm_dominant,5,1,1,2,1,2,2,0,29.14,4.46,20.22,1.0941,0.0,20.22,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,2,2,2,29.14,4.46,20.22,1.0941,2.19,18.03,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,2,2,4,29.14,4.46,20.22,1.0941,4.38,15.84,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,2,2,6,29.14,4.46,20.22,1.0941,6.56,13.66,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,2,2,8,29.14,4.46,20.22,1.0941,8.75,11.47,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,2,2,10,29.14,4.46,20.22,1.0941,10.94,9.28,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,2,2,12,29.14,4.46,20.22,1.0941,13.13,7.09,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,2,2,15,29.14,4.46,20.22,1.0941,16.41,3.81,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,2,2,20,29.14,4.46,20.22,1.0941,21.88,-1.66,recommend_2arm
1121,dual_arm_dominant,5,1,1,2,1,2,2,25,29.14,4.46,20.22,1.0941,27.35,-7.13,recommend_2arm
1121,dual_arm_dominant,5,1,1,2,1,3,3,0,29.14,4.46,15.76,1.0941,0.0,15.76,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,3,3,2,29.14,4.46,15.76,1.0941,2.19,13.57,recommend_3arm
1121,dual_arm_dominant,5,1,1,2,1,3,3,4,29.14,4.46,15.76,1.0941,4.38,11.38,recommend_3arm
