counts_code,scenario_type,total_tasks,n1,n2,n3,n4,lambda,lambda_label,gamma,sample_count,mean_eta_T_percent,std_eta_T_percent,mean_eta_E_percent,std_eta_E_percent,mean_score,std_score,robust_score,robust_recommendation,model_note
1212,mixed_balanced,6,1,2,1,2,10,10,0.5,3,37.66,4.79,3.86,0.24,-0.91,7.18,-4.5,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,10,10,1,3,37.66,4.79,3.86,0.24,-0.91,7.18,-8.09,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,10,10,1.5,3,37.66,4.79,3.86,0.24,-0.91,7.18,-11.68,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,10,10,2,3,37.66,4.79,3.86,0.24,-0.91,7.18,-15.27,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,15,15,0,3,37.66,4.79,3.86,0.24,-20.2,8.38,-20.2,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,15,15,0.5,3,37.66,4.79,3.86,0.24,-20.2,8.38,-24.39,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,15,15,1,3,37.66,4.79,3.86,0.24,-20.2,8.38,-28.58,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,15,15,1.5,3,37.66,4.79,3.86,0.24,-20.2,8.38,-32.77,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1212,mixed_balanced,6,1,2,1,2,15,15,2,3,37.66,4.79,3.86,0.24,-20.2,8.38,-36.96,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,0.5,0_5,0,3,34.0,2.81,4.23,0.04,31.89,2.83,31.89,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,0.5,0_5,0.5,3,34.0,2.81,4.23,0.04,31.89,2.83,30.47,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,0.5,0_5,1,3,34.0,2.81,4.23,0.04,31.89,2.83,29.05,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,0.5,0_5,1.5,3,34.0,2.81,4.23,0.04,31.89,2.83,27.64,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,0.5,0_5,2,3,34.0,2.81,4.23,0.04,31.89,2.83,26.22,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,1,1,0,3,34.0,2.81,4.23,0.04,29.77,2.86,29.77,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,1,1,0.5,3,34.0,2.81,4.23,0.04,29.77,2.86,28.35,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,1,1,1,3,34.0,2.81,4.23,0.04,29.77,2.86,26.92,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,1,1,1.5,3,34.0,2.81,4.23,0.04,29.77,2.86,25.49,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,1,1,2,3,34.0,2.81,4.23,0.04,29.77,2.86,24.06,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,2,2,0,3,34.0,2.81,4.23,0.04,25.55,2.9,25.55,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,2,2,0.5,3,34.0,2.81,4.23,0.04,25.55,2.9,24.1,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,2,2,1,3,34.0,2.81,4.23,0.04,25.55,2.9,22.65,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,2,2,1.5,3,34.0,2.81,4.23,0.04,25.55,2.9,21.2,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,2,2,2,3,34.0,2.81,4.23,0.04,25.55,2.9,19.75,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,3,3,0,3,34.0,2.81,4.23,0.04,21.32,2.94,21.32,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,3,3,0.5,3,34.0,2.81,4.23,0.04,21.32,2.94,19.85,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,3,3,1,3,34.0,2.81,4.23,0.04,21.32,2.94,18.38,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,3,3,1.5,3,34.0,2.81,4.23,0.04,21.32,2.94,16.91,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,3,3,2,3,34.0,2.81,4.23,0.04,21.32,2.94,15.44,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,4,4,0,3,34.0,2.81,4.23,0.04,17.1,2.98,17.1,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,4,4,0.5,3,34.0,2.81,4.23,0.04,17.1,2.98,15.61,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,4,4,1,3,34.0,2.81,4.23,0.04,17.1,2.98,14.11,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,4,4,1.5,3,34.0,2.81,4.23,0.04,17.1,2.98,12.62,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,4,4,2,3,34.0,2.81,4.23,0.04,17.1,2.98,11.13,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,5,5,0,3,34.0,2.81,4.23,0.04,12.87,3.03,12.87,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,5,5,0.5,3,34.0,2.81,4.23,0.04,12.87,3.03,11.36,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,5,5,1,3,34.0,2.81,4.23,0.04,12.87,3.03,9.85,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,5,5,1.5,3,34.0,2.81,4.23,0.04,12.87,3.03,8.33,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,5,5,2,3,34.0,2.81,4.23,0.04,12.87,3.03,6.82,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,6,6,0,3,34.0,2.81,4.23,0.04,8.65,3.07,8.65,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,6,6,0.5,3,34.0,2.81,4.23,0.04,8.65,3.07,7.11,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,6,6,1,3,34.0,2.81,4.23,0.04,8.65,3.07,5.58,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,6,6,1.5,3,34.0,2.81,4.23,0.04,8.65,3.07,4.04,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,6,6,2,3,34.0,2.81,4.23,0.04,8.65,3.07,2.51,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,8,8,0,3,34.0,2.81,4.23,0.04,0.2,3.16,0.2,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,8,8,0.5,3,34.0,2.81,4.23,0.04,0.2,3.16,-1.38,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,8,8,1,3,34.0,2.81,4.23,0.04,0.2,3.16,-2.96,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,8,8,1.5,3,34.0,2.81,4.23,0.04,0.2,3.16,-4.54,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,8,8,2,3,34.0,2.81,4.23,0.04,0.2,3.16,-6.12,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,10,10,0,3,34.0,2.81,4.23,0.04,-8.25,3.24,-8.25,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,10,10,0.5,3,34.0,2.81,4.23,0.04,-8.25,3.24,-9.88,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,10,10,1,3,34.0,2.81,4.23,0.04,-8.25,3.24,-11.5,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,10,10,1.5,3,34.0,2.81,4.23,0.04,-8.25,3.24,-13.12,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,10,10,2,3,34.0,2.81,4.23,0.04,-8.25,3.24,-14.74,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,15,15,0,3,34.0,2.81,4.23,0.04,-29.38,3.46,-29.38,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,15,15,0.5,3,34.0,2.81,4.23,0.04,-29.38,3.46,-31.11,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,15,15,1,3,34.0,2.81,4.23,0.04,-29.38,3.46,-32.84,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,15,15,1.5,3,34.0,2.81,4.23,0.04,-29.38,3.46,-34.57,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1221,mixed_balanced,6,1,2,2,1,15,15,2,3,34.0,2.81,4.23,0.04,-29.38,3.46,-36.3,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,0.5,0_5,0,3,30.5,4.52,3.45,0.2,28.77,4.59,28.77,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,0.5,0_5,0.5,3,30.5,4.52,3.45,0.2,28.77,4.59,26.48,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,0.5,0_5,1,3,30.5,4.52,3.45,0.2,28.77,4.59,24.18,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,0.5,0_5,1.5,3,30.5,4.52,3.45,0.2,28.77,4.59,21.89,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,0.5,0_5,2,3,30.5,4.52,3.45,0.2,28.77,4.59,19.59,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,1,1,0,3,30.5,4.52,3.45,0.2,27.05,4.66,27.05,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,1,1,0.5,3,30.5,4.52,3.45,0.2,27.05,4.66,24.72,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,1,1,1,3,30.5,4.52,3.45,0.2,27.05,4.66,22.39,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,1,1,1.5,3,30.5,4.52,3.45,0.2,27.05,4.66,20.06,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,1,1,2,3,30.5,4.52,3.45,0.2,27.05,4.66,17.74,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,2,2,0,3,30.5,4.52,3.45,0.2,23.6,4.79,23.6,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,2,2,0.5,3,30.5,4.52,3.45,0.2,23.6,4.79,21.2,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,2,2,1,3,30.5,4.52,3.45,0.2,23.6,4.79,18.81,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,2,2,1.5,3,30.5,4.52,3.45,0.2,23.6,4.79,16.41,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,2,2,2,3,30.5,4.52,3.45,0.2,23.6,4.79,14.01,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,3,3,0,3,30.5,4.52,3.45,0.2,20.15,4.93,20.15,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,3,3,0.5,3,30.5,4.52,3.45,0.2,20.15,4.93,17.68,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,3,3,1,3,30.5,4.52,3.45,0.2,20.15,4.93,15.22,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,3,3,1.5,3,30.5,4.52,3.45,0.2,20.15,4.93,12.75,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,3,3,2,3,30.5,4.52,3.45,0.2,20.15,4.93,10.29,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,4,4,0,3,30.5,4.52,3.45,0.2,16.7,5.08,16.7,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,4,4,0.5,3,30.5,4.52,3.45,0.2,16.7,5.08,14.16,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,4,4,1,3,30.5,4.52,3.45,0.2,16.7,5.08,11.62,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,4,4,1.5,3,30.5,4.52,3.45,0.2,16.7,5.08,9.09,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,4,4,2,3,30.5,4.52,3.45,0.2,16.7,5.08,6.55,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,5,5,0,3,30.5,4.52,3.45,0.2,13.25,5.23,13.25,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,5,5,0.5,3,30.5,4.52,3.45,0.2,13.25,5.23,10.64,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,5,5,1,3,30.5,4.52,3.45,0.2,13.25,5.23,8.03,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,5,5,1.5,3,30.5,4.52,3.45,0.2,13.25,5.23,5.41,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,5,5,2,3,30.5,4.52,3.45,0.2,13.25,5.23,2.8,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,6,6,0,3,30.5,4.52,3.45,0.2,9.81,5.38,9.81,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,6,6,0.5,3,30.5,4.52,3.45,0.2,9.81,5.38,7.12,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,6,6,1,3,30.5,4.52,3.45,0.2,9.81,5.38,4.43,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,6,6,1.5,3,30.5,4.52,3.45,0.2,9.81,5.38,1.74,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,6,6,2,3,30.5,4.52,3.45,0.2,9.81,5.38,-0.95,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,8,8,0,3,30.5,4.52,3.45,0.2,2.91,5.69,2.91,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,8,8,0.5,3,30.5,4.52,3.45,0.2,2.91,5.69,0.06,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,8,8,1,3,30.5,4.52,3.45,0.2,2.91,5.69,-2.78,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,8,8,1.5,3,30.5,4.52,3.45,0.2,2.91,5.69,-5.63,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,8,8,2,3,30.5,4.52,3.45,0.2,2.91,5.69,-8.48,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,10,10,0,3,30.5,4.52,3.45,0.2,-3.99,6.02,-3.99,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,10,10,0.5,3,30.5,4.52,3.45,0.2,-3.99,6.02,-7.0,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,10,10,1,3,30.5,4.52,3.45,0.2,-3.99,6.02,-10.0,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,10,10,1.5,3,30.5,4.52,3.45,0.2,-3.99,6.02,-13.01,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,10,10,2,3,30.5,4.52,3.45,0.2,-3.99,6.02,-16.02,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,15,15,0,3,30.5,4.52,3.45,0.2,-21.23,6.87,-21.23,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,15,15,0.5,3,30.5,4.52,3.45,0.2,-21.23,6.87,-24.66,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,15,15,1,3,30.5,4.52,3.45,0.2,-21.23,6.87,-28.09,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,15,15,1.5,3,30.5,4.52,3.45,0.2,-21.23,6.87,-31.53,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
1222,dual_arm_dominant,7,1,2,2,2,15,15,2,3,30.5,4.52,3.45,0.2,-21.23,6.87,-34.96,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,0.5,0_5,0,3,33.11,3.86,5.93,0.91,30.14,4.21,30.14,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,0.5,0_5,0.5,3,33.11,3.86,5.93,0.91,30.14,4.21,28.04,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,0.5,0_5,1,3,33.11,3.86,5.93,0.91,30.14,4.21,25.93,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,0.5,0_5,1.5,3,33.11,3.86,5.93,0.91,30.14,4.21,23.82,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,0.5,0_5,2,3,33.11,3.86,5.93,0.91,30.14,4.21,21.72,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,1,1,0,3,33.11,3.86,5.93,0.91,27.18,4.59,27.18,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,1,1,0.5,3,33.11,3.86,5.93,0.91,27.18,4.59,24.89,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,1,1,1,3,33.11,3.86,5.93,0.91,27.18,4.59,22.6,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,1,1,1.5,3,33.11,3.86,5.93,0.91,27.18,4.59,20.3,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,1,1,2,3,33.11,3.86,5.93,0.91,27.18,4.59,18.01,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,2,2,0,3,33.11,3.86,5.93,0.91,21.25,5.37,21.25,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,2,2,0.5,3,33.11,3.86,5.93,0.91,21.25,5.37,18.57,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,2,2,1,3,33.11,3.86,5.93,0.91,21.25,5.37,15.89,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,2,2,1.5,3,33.11,3.86,5.93,0.91,21.25,5.37,13.2,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,2,2,2,3,33.11,3.86,5.93,0.91,21.25,5.37,10.52,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,3,3,0,3,33.11,3.86,5.93,0.91,15.32,6.18,15.32,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,3,3,0.5,3,33.11,3.86,5.93,0.91,15.32,6.18,12.23,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,3,3,1,3,33.11,3.86,5.93,0.91,15.32,6.18,9.14,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,3,3,1.5,3,33.11,3.86,5.93,0.91,15.32,6.18,6.05,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,3,3,2,3,33.11,3.86,5.93,0.91,15.32,6.18,2.96,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,4,4,0,3,33.11,3.86,5.93,0.91,9.4,7.02,9.4,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,4,4,0.5,3,33.11,3.86,5.93,0.91,9.4,7.02,5.89,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,4,4,1,3,33.11,3.86,5.93,0.91,9.4,7.02,2.38,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,4,4,1.5,3,33.11,3.86,5.93,0.91,9.4,7.02,-1.13,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,4,4,2,3,33.11,3.86,5.93,0.91,9.4,7.02,-4.64,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,5,5,0,3,33.11,3.86,5.93,0.91,3.47,7.87,3.47,recommend_3arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,5,5,0.5,3,33.11,3.86,5.93,0.91,3.47,7.87,-0.47,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,5,5,1,3,33.11,3.86,5.93,0.91,3.47,7.87,-4.41,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,5,5,1.5,3,33.11,3.86,5.93,0.91,3.47,7.87,-8.34,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,5,5,2,3,33.11,3.86,5.93,0.91,3.47,7.87,-12.28,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,6,6,0,3,33.11,3.86,5.93,0.91,-2.46,8.74,-2.46,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,6,6,0.5,3,33.11,3.86,5.93,0.91,-2.46,8.74,-6.83,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,6,6,1,3,33.11,3.86,5.93,0.91,-2.46,8.74,-11.2,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,6,6,1.5,3,33.11,3.86,5.93,0.91,-2.46,8.74,-15.57,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,6,6,2,3,33.11,3.86,5.93,0.91,-2.46,8.74,-19.94,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
2111,single_arm_dominant,5,2,1,1,1,8,8,0,3,33.11,3.86,5.93,0.91,-14.32,10.49,-14.32,recommend_2arm,robust_score = mean(S_lambda) - gamma * std(S_lambda)
